term	name
GO:0019563	glycerol catabolic process
GO:0019566	arabinose metabolic process
GO:0019567	arabinose biosynthetic process
GO:0019586	galacturonate metabolic process
GO:0019605	butyrate metabolic process
GO:0019627	urea metabolic process
GO:0019632	shikimate metabolic process
GO:0019637	organophosphate metabolic process
GO:0019646	aerobic electron transport chain
GO:0019673	GDP-mannose metabolic process
GO:0019674	NAD metabolic process
GO:0019676	ammonia assimilation cycle
GO:0019682	glyceraldehyde-3-phosphate metabolic process
GO:0019684	photosynthesis, light reaction
GO:0019685	photosynthesis, dark reaction
GO:0019692	deoxyribose phosphate metabolic process
GO:0019693	ribose phosphate metabolic process
GO:0019695	choline metabolic process
GO:0019720	Mo-molybdopterin cofactor metabolic process
GO:0019722	calcium-mediated signaling
GO:0019724	B cell mediated immunity
GO:0019725	cellular homeostasis
GO:0019740	nitrogen utilization
GO:0019741	pentacyclic triterpenoid catabolic process
GO:0019742	pentacyclic triterpenoid metabolic process
GO:0019745	pentacyclic triterpenoid biosynthetic process
GO:0019747	regulation of isoprenoid metabolic process
GO:0019748	secondary metabolic process
GO:0019750	chloroplast localization
GO:0019751	polyol metabolic process
GO:0019752	carboxylic acid metabolic process
GO:0019755	one-carbon compound transport
GO:0019757	obsolete glycosinolate metabolic process
GO:0019758	obsolete glycosinolate biosynthetic process
GO:0019759	obsolete glycosinolate catabolic process
GO:0019760	glucosinolate metabolic process
GO:0019761	glucosinolate biosynthetic process
GO:0019762	glucosinolate catabolic process
GO:0019805	quinolinate biosynthetic process
GO:0019827	stem cell population maintenance
GO:0019852	L-ascorbic acid metabolic process
GO:0019853	L-ascorbic acid biosynthetic process
GO:0019856	pyrimidine nucleobase biosynthetic process
GO:0019860	uracil metabolic process
GO:0019877	diaminopimelate biosynthetic process
GO:0019878	lysine biosynthetic process via aminoadipic acid
GO:0019882	antigen processing and presentation
GO:0019883	antigen processing and presentation of endogenous antigen
GO:0019884	antigen processing and presentation of exogenous antigen
GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II
GO:0019889	pteridine metabolic process
GO:0019915	lipid storage
GO:0019918	peptidyl-arginine methylation, to symmetrical-dimethyl arginine
GO:0019919	peptidyl-arginine methylation, to asymmetrical-dimethyl arginine
GO:0019932	obsolete second-messenger-mediated signaling
GO:0019933	cAMP-mediated signaling
GO:0019934	cGMP-mediated signaling
GO:0019935	obsolete cyclic-nucleotide-mediated signaling
GO:0019941	modification-dependent protein catabolic process
GO:0019953	sexual reproduction
GO:0019985	translesion synthesis
GO:0019991	septate junction assembly
GO:0021510	spinal cord development
GO:0021515	cell differentiation in spinal cord
GO:0021517	ventral spinal cord development
GO:0021522	spinal cord motor neuron differentiation
GO:0021533	cell differentiation in hindbrain
GO:0021535	cell migration in hindbrain
GO:0021536	diencephalon development
GO:0021537	telencephalon development
GO:0021543	pallium development
GO:0021544	subpallium development
GO:0021549	cerebellum development
GO:0021575	hindbrain morphogenesis
GO:0021587	cerebellum morphogenesis
GO:0021591	ventricular system development
GO:0021680	cerebellar Purkinje cell layer development
GO:0021681	cerebellar granular layer development
GO:0021683	cerebellar granular layer morphogenesis
GO:0021684	cerebellar granular layer formation
GO:0021692	cerebellar Purkinje cell layer morphogenesis
GO:0021694	cerebellar Purkinje cell layer formation
GO:0021695	cerebellar cortex development
GO:0021696	cerebellar cortex morphogenesis
GO:0021697	cerebellar cortex formation
GO:0021700	developmental maturation
GO:0021702	cerebellar Purkinje cell differentiation
GO:0021707	cerebellar granule cell differentiation
GO:0021756	striatum development
GO:0021761	limbic system development
GO:0021766	hippocampus development
GO:0021768	nucleus accumbens development
GO:0021769	orbitofrontal cortex development
GO:0021782	glial cell development
GO:0021846	cell proliferation in forebrain
GO:0021854	hypothalamus development
GO:0021872	forebrain generation of neurons
GO:0021879	forebrain neuron differentiation
GO:0021884	forebrain neuron development
GO:0021886	hypothalamus gonadotrophin-releasing hormone neuron differentiation
GO:0021888	hypothalamus gonadotrophin-releasing hormone neuron development
GO:0021915	neural tube development
GO:0021932	hindbrain radial glia guided cell migration
GO:0021943	formation of radial glial scaffolds
GO:0021953	central nervous system neuron differentiation
GO:0021954	central nervous system neuron development
GO:0021979	hypothalamus cell differentiation
GO:0021983	pituitary gland development
GO:0022008	neurogenesis
GO:0022037	metencephalon development
GO:0022402	cell cycle process
GO:0022404	molting cycle process
GO:0022405	hair cycle process
GO:0022406	membrane docking
GO:0022407	regulation of cell-cell adhesion
GO:0022408	negative regulation of cell-cell adhesion
GO:0022409	positive regulation of cell-cell adhesion
GO:0022410	circadian sleep/wake cycle process
GO:0022411	cellular component disassembly
GO:0022412	cellular process involved in reproduction in multicellular organism
GO:0022413	reproductive process in single-celled organism
GO:0022414	reproductive process
GO:0022416	chaeta development
GO:0022603	regulation of anatomical structure morphogenesis
GO:0022604	regulation of cell morphogenesis
GO:0022605	mammalian oogenesis stage
GO:0022607	cellular component assembly
GO:0022610	obsolete biological adhesion
GO:0022611	dormancy process
GO:0022612	gland morphogenesis
GO:0022613	ribonucleoprotein complex biogenesis
GO:0022616	DNA strand elongation
GO:0022618	protein-RNA complex assembly
GO:0022619	generative cell differentiation
GO:0022622	root system development
GO:0022898	regulation of transmembrane transporter activity
GO:0022900	electron transport chain
GO:0022904	respiratory electron transport chain
GO:0023051	regulation of signaling
GO:0023052	signaling
GO:0023056	positive regulation of signaling
GO:0023057	negative regulation of signaling
GO:0023061	signal release
GO:0030001	metal ion transport
GO:0030002	intracellular monoatomic anion homeostasis
GO:0030003	intracellular monoatomic cation homeostasis
GO:0030004	obsolete cellular monovalent inorganic cation homeostasis
GO:0030007	intracellular potassium ion homeostasis
GO:0030010	establishment of cell polarity
GO:0030011	maintenance of cell polarity
GO:0030026	intracellular manganese ion homeostasis
GO:0030029	actin filament-based process
GO:0030030	cell projection organization
GO:0030031	cell projection assembly
GO:0030036	actin cytoskeleton organization
GO:0030038	contractile actin filament bundle assembly
GO:0030041	actin filament polymerization
GO:0030042	actin filament depolymerization
GO:0030048	actin filament-based movement
GO:0030049	muscle filament sliding
GO:0030071	regulation of mitotic metaphase/anaphase transition
GO:0030072	peptide hormone secretion
GO:0030091	protein repair
GO:0030097	hemopoiesis
GO:0030098	lymphocyte differentiation
GO:0030099	myeloid cell differentiation
GO:0030100	regulation of endocytosis
GO:0030104	obsolete water homeostasis
GO:0030111	regulation of Wnt signaling pathway
GO:0030148	sphingolipid biosynthetic process
GO:0030149	sphingolipid catabolic process
GO:0030150	protein import into mitochondrial matrix
GO:0030154	cell differentiation
GO:0030155	regulation of cell adhesion
GO:0030162	regulation of proteolysis
GO:0030163	protein catabolic process
GO:0030166	proteoglycan biosynthetic process
GO:0030168	platelet activation
GO:0030174	regulation of DNA-templated DNA replication initiation
GO:0030177	positive regulation of Wnt signaling pathway
GO:0030178	negative regulation of Wnt signaling pathway
GO:0030182	neuron differentiation
GO:0030186	melatonin metabolic process
GO:0030187	melatonin biosynthetic process
GO:0030193	regulation of blood coagulation
GO:0030194	positive regulation of blood coagulation
GO:0030195	negative regulation of blood coagulation
GO:0030198	extracellular matrix organization
GO:0030201	heparan sulfate proteoglycan metabolic process
GO:0030202	heparin metabolic process
GO:0030203	glycosaminoglycan metabolic process
GO:0030204	chondroitin sulfate metabolic process
GO:0030206	chondroitin sulfate biosynthetic process
GO:0030207	chondroitin sulfate catabolic process
GO:0030210	heparin biosynthetic process
GO:0030212	hyaluronan metabolic process
GO:0030214	hyaluronan catabolic process
GO:0030216	keratinocyte differentiation
GO:0030217	T cell differentiation
GO:0030218	erythrocyte differentiation
GO:0030239	myofibril assembly
GO:0030240	skeletal muscle thin filament assembly
GO:0030241	skeletal muscle myosin thick filament assembly
GO:0030242	autophagy of peroxisome
GO:0030243	cellulose metabolic process
GO:0030244	cellulose biosynthetic process
GO:0030252	growth hormone secretion
GO:0030258	lipid modification
GO:0030261	chromosome condensation
GO:0030262	apoptotic nuclear changes
GO:0030263	apoptotic chromosome condensation
GO:0030278	regulation of ossification
GO:0030282	bone mineralization
GO:0030301	cholesterol transport
GO:0030307	positive regulation of cell growth
GO:0030308	negative regulation of cell growth
GO:0030320	obsolete cellular monovalent inorganic anion homeostasis
GO:0030322	stabilization of membrane potential
GO:0030323	respiratory tube development
GO:0030324	lung development
GO:0030325	adrenal gland development
GO:0030326	embryonic limb morphogenesis
GO:0030330	DNA damage response, signal transduction by p53 class mediator
GO:0030334	regulation of cell migration
GO:0030335	positive regulation of cell migration
GO:0030336	negative regulation of cell migration
GO:0030389	fructosamine metabolic process
GO:0030422	siRNA processing
GO:0030431	sleep
GO:0030433	obsolete ubiquitin-dependent ERAD pathway
GO:0030435	sporulation resulting in formation of a cellular spore
GO:0030437	ascospore formation
GO:0030447	filamentous growth
GO:0030466	silent mating-type cassette heterochromatin formation
GO:0030476	ascospore wall assembly
GO:0030488	tRNA methylation
GO:0030490	maturation of SSU-rRNA
GO:0030491	heteroduplex formation
GO:0030497	fatty acid elongation
GO:0030510	regulation of BMP signaling pathway
GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway
GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway
GO:0030514	negative regulation of BMP signaling pathway
GO:0030516	regulation of axon extension
GO:0030518	nuclear receptor-mediated steroid hormone signaling pathway
GO:0030521	androgen receptor signaling pathway
GO:0030522	intracellular receptor signaling pathway
GO:0030534	adult behavior
GO:0030539	male genitalia development
GO:0030587	sorocarp development
GO:0030595	leukocyte chemotaxis
GO:0030638	polyketide metabolic process
GO:0030639	polyketide biosynthetic process
GO:0030641	regulation of cellular pH
GO:0030643	intracellular phosphate ion homeostasis
GO:0030644	intracellular chloride ion homeostasis
GO:0030656	regulation of vitamin metabolic process
GO:0030705	cytoskeleton-dependent intracellular transport
GO:0030707	follicle cell of egg chamber development
GO:0030714	anterior/posterior axis specification, follicular epithelium
GO:0030718	germ-line stem cell population maintenance
GO:0030808	regulation of nucleotide biosynthetic process
GO:0030810	positive regulation of nucleotide biosynthetic process
GO:0030811	regulation of nucleotide catabolic process
GO:0030813	positive regulation of nucleotide catabolic process
GO:0030832	regulation of actin filament length
GO:0030833	regulation of actin filament polymerization
GO:0030834	regulation of actin filament depolymerization
GO:0030835	negative regulation of actin filament depolymerization
GO:0030836	positive regulation of actin filament depolymerization
GO:0030837	negative regulation of actin filament polymerization
GO:0030838	positive regulation of actin filament polymerization
GO:0030850	prostate gland development
