term	gene
ko00400	TRINITY_DN10783_c0_g1
ko00040	TRINITY_DN70820_c0_g2
ko02020	TRINITY_DN70820_c0_g2
ko04130	TRINITY_DN70848_c0_g1
ko04140	TRINITY_DN70848_c0_g1
ko04138	TRINITY_DN70848_c0_g1
ko04131	TRINITY_DN70848_c0_g1
ko04112	TRINITY_DN70833_c0_g1
ko04212	TRINITY_DN70833_c0_g1
ko01002	TRINITY_DN70833_c0_g1
ko03032	TRINITY_DN70797_c0_g2
ko03400	TRINITY_DN70797_c0_g2
ko00350	TRINITY_DN70845_c0_g1
ko00950	TRINITY_DN70845_c0_g1
ko04151	TRINITY_DN34309_c0_g1
ko03000	TRINITY_DN34309_c0_g1
ko04151	TRINITY_DN34309_c0_g1
ko03000	TRINITY_DN34309_c0_g1
ko04144	TRINITY_DN11889_c0_g1
ko04131	TRINITY_DN11889_c0_g1
ko04144	TRINITY_DN11889_c0_g1
ko04131	TRINITY_DN11889_c0_g1
ko04144	TRINITY_DN11889_c0_g1
ko04131	TRINITY_DN11889_c0_g1
ko00260	TRINITY_DN11853_c0_g1
ko00350	TRINITY_DN11853_c0_g1
ko00360	TRINITY_DN11853_c0_g1
ko00410	TRINITY_DN11853_c0_g1
ko00950	TRINITY_DN11853_c0_g1
ko00960	TRINITY_DN11853_c0_g1
ko04814	TRINITY_DN11847_c0_g1
ko03019	TRINITY_DN11847_c0_g1
ko04131	TRINITY_DN11847_c0_g1
ko03029	TRINITY_DN11847_c0_g1
ko04812	TRINITY_DN11847_c0_g1
ko04620	TRINITY_DN11801_c0_g1
ko04147	TRINITY_DN11801_c0_g1
ko00073	TRINITY_DN11894_c0_g1
ko00199	TRINITY_DN11894_c0_g1
ko00199	TRINITY_DN11894_c0_g1
ko00073	TRINITY_DN11894_c0_g1
ko00199	TRINITY_DN11894_c0_g1
ko00073	TRINITY_DN11894_c0_g1
ko00199	TRINITY_DN11894_c0_g1
ko00199	TRINITY_DN11894_c0_g1
ko00073	TRINITY_DN11894_c0_g1
ko00199	TRINITY_DN11894_c0_g1
ko03020	TRINITY_DN11807_c0_g1
ko03420	TRINITY_DN11807_c0_g1
ko03021	TRINITY_DN11807_c0_g1
ko03400	TRINITY_DN11807_c0_g1
ko03020	TRINITY_DN11807_c0_g1
ko03420	TRINITY_DN11807_c0_g1
ko03021	TRINITY_DN11807_c0_g1
ko03400	TRINITY_DN11807_c0_g1
ko03020	TRINITY_DN11807_c0_g1
ko03420	TRINITY_DN11807_c0_g1
ko03021	TRINITY_DN11807_c0_g1
ko03400	TRINITY_DN11807_c0_g1
ko03010	TRINITY_DN11893_c0_g2
ko03011	TRINITY_DN11893_c0_g2
ko03010	TRINITY_DN11893_c0_g3
ko03011	TRINITY_DN11893_c0_g3
ko04131	TRINITY_DN11893_c0_g3
ko03012	TRINITY_DN11880_c0_g1
ko00906	TRINITY_DN11881_c0_g1
ko00906	TRINITY_DN11881_c0_g1
ko00906	TRINITY_DN11881_c0_g1
ko04626	TRINITY_DN31616_c0_g2
ko04626	TRINITY_DN31616_c0_g2
ko01002	TRINITY_DN31523_c0_g1
ko00020	TRINITY_DN31548_c0_g1
ko00720	TRINITY_DN31548_c0_g1
ko00480	TRINITY_DN31548_c0_g1
ko04146	TRINITY_DN31548_c0_g1
ko00020	TRINITY_DN31548_c0_g1
ko00720	TRINITY_DN31548_c0_g1
ko00480	TRINITY_DN31548_c0_g1
ko04146	TRINITY_DN31548_c0_g1
ko00010	TRINITY_DN10963_c0_g2
ko00620	TRINITY_DN10963_c0_g2
ko00071	TRINITY_DN10963_c0_g2
ko00350	TRINITY_DN10963_c0_g2
ko00830	TRINITY_DN10963_c0_g2
ko00625	TRINITY_DN10963_c0_g2
ko00626	TRINITY_DN10963_c0_g2
ko00980	TRINITY_DN10963_c0_g2
ko00982	TRINITY_DN10963_c0_g2
ko00010	TRINITY_DN10963_c0_g2
ko00620	TRINITY_DN10963_c0_g2
ko00680	TRINITY_DN10963_c0_g2
ko00071	TRINITY_DN10963_c0_g2
ko00350	TRINITY_DN10963_c0_g2
ko00830	TRINITY_DN10963_c0_g2
ko00625	TRINITY_DN10963_c0_g2
ko00626	TRINITY_DN10963_c0_g2
ko00980	TRINITY_DN10963_c0_g2
ko00982	TRINITY_DN10963_c0_g2
ko00010	TRINITY_DN10963_c0_g2
ko00620	TRINITY_DN10963_c0_g2
ko00071	TRINITY_DN10963_c0_g2
ko00350	TRINITY_DN10963_c0_g2
ko00830	TRINITY_DN10963_c0_g2
ko00625	TRINITY_DN10963_c0_g2
ko00626	TRINITY_DN10963_c0_g2
ko00980	TRINITY_DN10963_c0_g2
ko00982	TRINITY_DN10963_c0_g2
ko00010	TRINITY_DN10963_c0_g2
ko00620	TRINITY_DN10963_c0_g2
ko00680	TRINITY_DN10963_c0_g2
ko00071	TRINITY_DN10963_c0_g2
ko00350	TRINITY_DN10963_c0_g2
ko00830	TRINITY_DN10963_c0_g2
ko00625	TRINITY_DN10963_c0_g2
ko00626	TRINITY_DN10963_c0_g2
ko00980	TRINITY_DN10963_c0_g2
ko00982	TRINITY_DN10963_c0_g2
ko00010	TRINITY_DN10963_c0_g2
ko00620	TRINITY_DN10963_c0_g2
ko00071	TRINITY_DN10963_c0_g2
ko00350	TRINITY_DN10963_c0_g2
ko00830	TRINITY_DN10963_c0_g2
ko00625	TRINITY_DN10963_c0_g2
ko00626	TRINITY_DN10963_c0_g2
ko00980	TRINITY_DN10963_c0_g2
ko00982	TRINITY_DN10963_c0_g2
ko00010	TRINITY_DN10963_c0_g2
ko00620	TRINITY_DN10963_c0_g2
ko00680	TRINITY_DN10963_c0_g2
ko00071	TRINITY_DN10963_c0_g2
ko00350	TRINITY_DN10963_c0_g2
ko00830	TRINITY_DN10963_c0_g2
ko00625	TRINITY_DN10963_c0_g2
ko00626	TRINITY_DN10963_c0_g2
ko00980	TRINITY_DN10963_c0_g2
ko00982	TRINITY_DN10963_c0_g2
ko00970	TRINITY_DN10988_c0_g1
ko01007	TRINITY_DN10988_c0_g1
ko03016	TRINITY_DN10988_c0_g1
ko03029	TRINITY_DN10988_c0_g1
ko04145	TRINITY_DN10917_c1_g1
ko04210	TRINITY_DN10917_c1_g1
ko04530	TRINITY_DN10917_c1_g1
ko04540	TRINITY_DN10917_c1_g1
ko04814	TRINITY_DN10917_c1_g1
ko03019	TRINITY_DN10917_c1_g1
ko03036	TRINITY_DN10917_c1_g1
ko04812	TRINITY_DN10917_c1_g1
ko04147	TRINITY_DN10917_c1_g1
ko04145	TRINITY_DN10917_c1_g2
ko04210	TRINITY_DN10917_c1_g2
ko04530	TRINITY_DN10917_c1_g2
ko04540	TRINITY_DN10917_c1_g2
ko04814	TRINITY_DN10917_c1_g2
ko03019	TRINITY_DN10917_c1_g2
ko03036	TRINITY_DN10917_c1_g2
ko04812	TRINITY_DN10917_c1_g2
ko04147	TRINITY_DN10917_c1_g2
ko03010	TRINITY_DN10958_c0_g4
ko03011	TRINITY_DN10958_c0_g4
ko04091	TRINITY_DN10938_c0_g1
ko04091	TRINITY_DN10938_c0_g1
ko04091	TRINITY_DN10938_c0_g1
ko04121	TRINITY_DN10942_c0_g1
ko04121	TRINITY_DN10942_c0_g1
ko04121	TRINITY_DN10942_c0_g1
ko02000	TRINITY_DN10900_c0_g2
ko03010	TRINITY_DN10989_c0_g1
ko03011	TRINITY_DN10989_c0_g1
ko03012	TRINITY_DN10943_c0_g1
ko01002	TRINITY_DN10943_c0_g1
ko04121	TRINITY_DN10943_c0_g1
ko03012	TRINITY_DN10943_c0_g3
ko01002	TRINITY_DN10943_c0_g3
ko04121	TRINITY_DN10943_c0_g3
ko02000	TRINITY_DN10959_c0_g1
ko02000	TRINITY_DN10959_c0_g1
ko02000	TRINITY_DN10959_c0_g1
ko02000	TRINITY_DN10959_c0_g1
ko03000	TRINITY_DN10978_c0_g1
ko00591	TRINITY_DN10972_c0_g1
ko00592	TRINITY_DN10972_c0_g1
ko00591	TRINITY_DN10972_c0_g2
ko00592	TRINITY_DN10972_c0_g2
ko03019	TRINITY_DN10991_c0_g1
ko03012	TRINITY_DN10991_c0_g1
ko03019	TRINITY_DN10991_c0_g1
ko03012	TRINITY_DN10991_c0_g1
ko03019	TRINITY_DN10991_c0_g1
ko03012	TRINITY_DN10991_c0_g1
ko03019	TRINITY_DN10991_c0_g1
ko03012	TRINITY_DN10991_c0_g1
ko04075	TRINITY_DN10976_c0_g1
ko04075	TRINITY_DN10976_c0_g1
ko03018	TRINITY_DN10927_c0_g1
ko03019	TRINITY_DN10927_c0_g1
ko03012	TRINITY_DN10927_c0_g1
ko03040	TRINITY_DN10940_c0_g1
ko03013	TRINITY_DN10940_c0_g1
ko03015	TRINITY_DN10940_c0_g1
ko03019	TRINITY_DN10940_c0_g1
ko03041	TRINITY_DN10940_c0_g1
ko03040	TRINITY_DN10940_c0_g1
ko03013	TRINITY_DN10940_c0_g1
ko03015	TRINITY_DN10940_c0_g1
ko03019	TRINITY_DN10940_c0_g1
ko03041	TRINITY_DN10940_c0_g1
ko03040	TRINITY_DN10940_c0_g1
ko03013	TRINITY_DN10940_c0_g1
ko03015	TRINITY_DN10940_c0_g1
ko03019	TRINITY_DN10940_c0_g1
ko03041	TRINITY_DN10940_c0_g1
ko02010	TRINITY_DN57460_c0_g1
ko04071	TRINITY_DN57460_c0_g1
ko04977	TRINITY_DN57460_c0_g1
ko02000	TRINITY_DN57460_c0_g1
ko02010	TRINITY_DN57460_c0_g1
ko04976	TRINITY_DN57460_c0_g1
ko02000	TRINITY_DN57460_c0_g1
ko04626	TRINITY_DN57433_c0_g1
ko00480	TRINITY_DN57463_c0_g1
ko04918	TRINITY_DN57463_c0_g1
ko00190	TRINITY_DN24415_c0_g1
ko04150	TRINITY_DN24415_c0_g1
ko04145	TRINITY_DN24415_c0_g1
ko04966	TRINITY_DN24415_c0_g1
ko04721	TRINITY_DN24415_c0_g1
ko03036	TRINITY_DN24428_c0_g1
ko04131	TRINITY_DN24431_c0_g2
ko04141	TRINITY_DN44107_c0_g2
ko04120	TRINITY_DN44107_c0_g2
ko03083	TRINITY_DN44107_c0_g2
ko04310	TRINITY_DN44107_c0_g2
ko04341	TRINITY_DN44107_c0_g2
ko04350	TRINITY_DN44107_c0_g2
ko04110	TRINITY_DN44107_c0_g2
ko04111	TRINITY_DN44107_c0_g2
ko04114	TRINITY_DN44107_c0_g2
ko04710	TRINITY_DN44107_c0_g2
ko04131	TRINITY_DN44107_c0_g2
ko04121	TRINITY_DN44107_c0_g2
ko03036	TRINITY_DN44107_c0_g2
ko00196	TRINITY_DN44132_c1_g1
ko00194	TRINITY_DN44132_c1_g1
ko03013	TRINITY_DN44099_c0_g1
ko03009	TRINITY_DN44099_c0_g1
ko03036	TRINITY_DN44063_c0_g2
ko04812	TRINITY_DN44063_c0_g2
ko00052	TRINITY_DN44124_c0_g1
ko00500	TRINITY_DN44124_c0_g1
ko04075	TRINITY_DN33003_c0_g1
ko04121	TRINITY_DN33003_c0_g1
ko00600	TRINITY_DN32964_c0_g1
ko04071	TRINITY_DN32964_c0_g1
ko02000	TRINITY_DN32979_c0_g1
ko00520	TRINITY_DN70901_c0_g1
ko04010	TRINITY_DN81279_c0_g1
ko04064	TRINITY_DN81279_c0_g1
ko04620	TRINITY_DN81279_c0_g1
ko04624	TRINITY_DN81279_c0_g1
ko04722	TRINITY_DN81279_c0_g1
ko01001	TRINITY_DN81279_c0_g1
ko03400	TRINITY_DN81279_c0_g1
ko04010	TRINITY_DN81279_c0_g1
ko04064	TRINITY_DN81279_c0_g1
ko04620	TRINITY_DN81279_c0_g1
ko04624	TRINITY_DN81279_c0_g1
ko04621	TRINITY_DN81279_c0_g1
ko04722	TRINITY_DN81279_c0_g1
ko01001	TRINITY_DN81279_c0_g1
ko00190	TRINITY_DN81314_c0_g1
ko04714	TRINITY_DN81314_c0_g1
ko00630	TRINITY_DN81266_c0_g1
ko01009	TRINITY_DN81266_c0_g1
ko03040	TRINITY_DN74611_c0_g1
ko04141	TRINITY_DN74611_c0_g1
ko04010	TRINITY_DN74611_c0_g1
ko04144	TRINITY_DN74611_c0_g1
ko04612	TRINITY_DN74611_c0_g1
ko04915	TRINITY_DN74611_c0_g1
ko04213	TRINITY_DN74611_c0_g1
ko01009	TRINITY_DN74611_c0_g1
ko03041	TRINITY_DN74611_c0_g1
ko03009	TRINITY_DN74611_c0_g1
ko03110	TRINITY_DN74611_c0_g1
ko04131	TRINITY_DN74611_c0_g1
ko03051	TRINITY_DN74611_c0_g1
ko03029	TRINITY_DN74611_c0_g1
ko04147	TRINITY_DN74611_c0_g1
ko03040	TRINITY_DN74611_c0_g1
ko04141	TRINITY_DN74611_c0_g1
ko04010	TRINITY_DN74611_c0_g1
ko04144	TRINITY_DN74611_c0_g1
ko04612	TRINITY_DN74611_c0_g1
ko04915	TRINITY_DN74611_c0_g1
ko04213	TRINITY_DN74611_c0_g1
ko01009	TRINITY_DN74611_c0_g1
ko03041	TRINITY_DN74611_c0_g1
ko03009	TRINITY_DN74611_c0_g1
ko03110	TRINITY_DN74611_c0_g1
ko04131	TRINITY_DN74611_c0_g1
ko03051	TRINITY_DN74611_c0_g1
ko03029	TRINITY_DN74611_c0_g1
ko04147	TRINITY_DN74611_c0_g1
ko02000	TRINITY_DN74680_c0_g1
ko00199	TRINITY_DN5119_c0_g1
ko00199	TRINITY_DN5119_c0_g1
ko00480	TRINITY_DN5164_c0_g1
ko00980	TRINITY_DN5164_c0_g1
ko00982	TRINITY_DN5164_c0_g1
ko00983	TRINITY_DN5164_c0_g1
ko04212	TRINITY_DN5164_c0_g1
ko02000	TRINITY_DN5164_c0_g1
ko00480	TRINITY_DN5164_c0_g1
ko00980	TRINITY_DN5164_c0_g1
ko00982	TRINITY_DN5164_c0_g1
ko00983	TRINITY_DN5164_c0_g1
ko04212	TRINITY_DN5164_c0_g1
ko02000	TRINITY_DN5164_c0_g1
ko00480	TRINITY_DN5164_c0_g1
ko00980	TRINITY_DN5164_c0_g1
ko00982	TRINITY_DN5164_c0_g1
ko00983	TRINITY_DN5164_c0_g1
ko04212	TRINITY_DN5164_c0_g1
ko02000	TRINITY_DN5164_c0_g1
ko00480	TRINITY_DN5164_c0_g2
ko00980	TRINITY_DN5164_c0_g2
ko00982	TRINITY_DN5164_c0_g2
ko00983	TRINITY_DN5164_c0_g2
ko04212	TRINITY_DN5164_c0_g2
ko02000	TRINITY_DN5164_c0_g2
ko00480	TRINITY_DN5164_c0_g2
ko00980	TRINITY_DN5164_c0_g2
ko00982	TRINITY_DN5164_c0_g2
ko00983	TRINITY_DN5164_c0_g2
ko04212	TRINITY_DN5164_c0_g2
ko02000	TRINITY_DN5164_c0_g2
ko03036	TRINITY_DN5185_c1_g1
ko03036	TRINITY_DN5185_c1_g1
ko01001	TRINITY_DN5185_c1_g3
ko02000	TRINITY_DN5149_c1_g1
ko02000	TRINITY_DN5149_c1_g1
ko04016	TRINITY_DN5143_c1_g1
ko04075	TRINITY_DN5143_c1_g1
ko04626	TRINITY_DN5143_c1_g1
ko01001	TRINITY_DN5143_c1_g1
ko04016	TRINITY_DN5143_c1_g1
ko04075	TRINITY_DN5143_c1_g1
ko04626	TRINITY_DN5143_c1_g1
ko01001	TRINITY_DN5143_c1_g1
ko00650	TRINITY_DN5190_c0_g1
ko00250	TRINITY_DN5190_c0_g1
ko00410	TRINITY_DN5190_c0_g1
ko00430	TRINITY_DN5190_c0_g1
ko02024	TRINITY_DN5190_c0_g1
ko04727	TRINITY_DN5190_c0_g1
ko00650	TRINITY_DN5190_c0_g1
ko00250	TRINITY_DN5190_c0_g1
ko00410	TRINITY_DN5190_c0_g1
ko00430	TRINITY_DN5190_c0_g1
ko02024	TRINITY_DN5190_c0_g1
ko04727	TRINITY_DN5190_c0_g1
ko00650	TRINITY_DN5190_c0_g1
ko00250	TRINITY_DN5190_c0_g1
ko00410	TRINITY_DN5190_c0_g1
ko00430	TRINITY_DN5190_c0_g1
ko02024	TRINITY_DN5190_c0_g1
ko04727	TRINITY_DN5190_c0_g1
ko00650	TRINITY_DN5190_c0_g1
ko00250	TRINITY_DN5190_c0_g1
ko00410	TRINITY_DN5190_c0_g1
ko00430	TRINITY_DN5190_c0_g1
ko02024	TRINITY_DN5190_c0_g1
ko04727	TRINITY_DN5190_c0_g1
ko03036	TRINITY_DN5154_c0_g1
ko04812	TRINITY_DN5154_c0_g1
ko03036	TRINITY_DN5154_c0_g2
ko04812	TRINITY_DN5154_c0_g2
ko00510	TRINITY_DN5109_c0_g1
ko00513	TRINITY_DN5109_c0_g1
ko04141	TRINITY_DN5109_c0_g1
ko01003	TRINITY_DN5109_c0_g1
ko00510	TRINITY_DN5109_c0_g1
ko00513	TRINITY_DN5109_c0_g1
ko04141	TRINITY_DN5109_c0_g1
ko01003	TRINITY_DN5109_c0_g1
ko00620	TRINITY_DN5139_c0_g1
ko00710	TRINITY_DN5139_c0_g1
ko00720	TRINITY_DN5139_c0_g1
ko00680	TRINITY_DN5139_c0_g1
ko00620	TRINITY_DN5139_c0_g1
ko00710	TRINITY_DN5139_c0_g1
ko00720	TRINITY_DN5139_c0_g1
ko00680	TRINITY_DN5139_c0_g1
ko02000	TRINITY_DN5127_c3_g1
ko02000	TRINITY_DN5127_c3_g1
ko04013	TRINITY_DN5177_c0_g1
ko04371	TRINITY_DN5177_c0_g1
ko04022	TRINITY_DN5177_c0_g1
ko04928	TRINITY_DN5177_c0_g1
ko03000	TRINITY_DN5177_c0_g1
ko04013	TRINITY_DN5177_c0_g1
ko04371	TRINITY_DN5177_c0_g1
ko04022	TRINITY_DN5177_c0_g1
ko04928	TRINITY_DN5177_c0_g1
ko03000	TRINITY_DN5177_c0_g1
ko03013	TRINITY_DN5135_c0_g1
ko03009	TRINITY_DN5135_c0_g1
ko03036	TRINITY_DN5135_c0_g1
ko03013	TRINITY_DN5135_c0_g1
ko03009	TRINITY_DN5135_c0_g1
ko03036	TRINITY_DN5135_c0_g1
ko03015	TRINITY_DN5113_c0_g1
ko03021	TRINITY_DN5113_c0_g1
ko03019	TRINITY_DN5113_c0_g1
ko04075	TRINITY_DN5113_c0_g1
ko04075	TRINITY_DN5113_c0_g1
ko04075	TRINITY_DN5113_c0_g1
ko03015	TRINITY_DN5113_c0_g1
ko03021	TRINITY_DN5113_c0_g1
ko03019	TRINITY_DN5113_c0_g1
ko04075	TRINITY_DN5113_c0_g1
ko04075	TRINITY_DN5113_c0_g1
ko04075	TRINITY_DN5113_c0_g1
ko02000	TRINITY_DN5113_c0_g2
ko00561	TRINITY_DN5129_c3_g1
ko00830	TRINITY_DN5129_c3_g1
ko04975	TRINITY_DN5129_c3_g1
ko00561	TRINITY_DN5129_c3_g1
ko00830	TRINITY_DN5129_c3_g1
ko04975	TRINITY_DN5129_c3_g1
ko03015	TRINITY_DN5121_c1_g1
ko04390	TRINITY_DN5121_c1_g1
ko04391	TRINITY_DN5121_c1_g1
ko04071	TRINITY_DN5121_c1_g1
ko04151	TRINITY_DN5121_c1_g1
ko04152	TRINITY_DN5121_c1_g1
ko04111	TRINITY_DN5121_c1_g1
ko04530	TRINITY_DN5121_c1_g1
ko04660	TRINITY_DN5121_c1_g1
ko04261	TRINITY_DN5121_c1_g1
ko04728	TRINITY_DN5121_c1_g1
ko01009	TRINITY_DN5121_c1_g1
ko03019	TRINITY_DN5121_c1_g1
ko03036	TRINITY_DN5121_c1_g1
ko00010	TRINITY_DN5150_c0_g1
ko00620	TRINITY_DN5150_c0_g1
ko00640	TRINITY_DN5150_c0_g1
ko00270	TRINITY_DN5150_c0_g1
ko04066	TRINITY_DN5150_c0_g1
ko04922	TRINITY_DN5150_c0_g1
ko04147	TRINITY_DN5150_c0_g1
ko03010	TRINITY_DN5108_c0_g1
ko03011	TRINITY_DN5108_c0_g1
ko04714	TRINITY_DN5108_c0_g1
ko03036	TRINITY_DN5108_c0_g1
ko03010	TRINITY_DN5108_c0_g1
ko03011	TRINITY_DN5108_c0_g1
ko04714	TRINITY_DN5108_c0_g1
ko03036	TRINITY_DN5108_c0_g1
ko03010	TRINITY_DN5108_c0_g1
ko03011	TRINITY_DN5108_c0_g1
ko04714	TRINITY_DN5108_c0_g1
ko03036	TRINITY_DN5108_c0_g1
ko03010	TRINITY_DN5108_c0_g1
ko03011	TRINITY_DN5108_c0_g1
ko04714	TRINITY_DN5108_c0_g1
ko03036	TRINITY_DN5108_c0_g1
ko03010	TRINITY_DN5108_c0_g1
ko03011	TRINITY_DN5108_c0_g1
ko04714	TRINITY_DN5108_c0_g1
ko03036	TRINITY_DN5108_c0_g1
ko00561	TRINITY_DN5103_c0_g1
ko00564	TRINITY_DN5103_c0_g1
ko04072	TRINITY_DN5103_c0_g1
ko01004	TRINITY_DN5103_c0_g1
ko03016	TRINITY_DN5103_c0_g1
ko01001	TRINITY_DN5170_c1_g1
ko01001	TRINITY_DN5170_c1_g1
ko00630	TRINITY_DN5123_c0_g1
ko00260	TRINITY_DN5123_c0_g1
ko00785	TRINITY_DN5123_c0_g1
ko00630	TRINITY_DN5123_c0_g1
ko00260	TRINITY_DN5123_c0_g1
ko00785	TRINITY_DN5123_c0_g1
ko04146	TRINITY_DN5101_c0_g1
ko01009	TRINITY_DN5174_c1_g1
ko03009	TRINITY_DN5174_c1_g1
ko03110	TRINITY_DN5198_c0_g1
ko00860	TRINITY_DN5198_c3_g1
ko00270	TRINITY_DN5191_c1_g1
ko00480	TRINITY_DN5191_c1_g1
ko00270	TRINITY_DN5191_c1_g1
ko00480	TRINITY_DN5191_c1_g1
ko00270	TRINITY_DN5191_c1_g1
ko00480	TRINITY_DN5191_c1_g1
ko04121	TRINITY_DN5191_c13_g1
ko04121	TRINITY_DN5191_c13_g1
ko04010	TRINITY_DN5110_c1_g1
ko04064	TRINITY_DN5110_c1_g1
ko04620	TRINITY_DN5110_c1_g1
ko04624	TRINITY_DN5110_c1_g1
ko04621	TRINITY_DN5110_c1_g1
ko04722	TRINITY_DN5110_c1_g1
ko01001	TRINITY_DN5110_c1_g1
ko00260	TRINITY_DN12579_c2_g1
ko00400	TRINITY_DN12579_c2_g1
ko03021	TRINITY_DN12520_c0_g2
ko03036	TRINITY_DN12520_c0_g2
ko00910	TRINITY_DN12573_c0_g1
ko00250	TRINITY_DN12573_c0_g1
ko00660	TRINITY_DN12557_c0_g1
ko00290	TRINITY_DN12557_c0_g1
ko00290	TRINITY_DN12557_c0_g1
ko00966	TRINITY_DN12557_c0_g1
ko03009	TRINITY_DN12538_c1_g1
ko03036	TRINITY_DN12538_c1_g1
ko01009	TRINITY_DN12538_c1_g1
ko03009	TRINITY_DN12538_c1_g1
ko03036	TRINITY_DN12538_c1_g1
ko00350	TRINITY_DN12577_c0_g1
ko00360	TRINITY_DN12577_c0_g1
ko04147	TRINITY_DN12577_c0_g1
ko00600	TRINITY_DN12540_c0_g2
ko00600	TRINITY_DN12540_c0_g2
ko04010	TRINITY_DN12529_c1_g1
ko04064	TRINITY_DN12529_c1_g1
ko04620	TRINITY_DN12529_c1_g1
ko04624	TRINITY_DN12529_c1_g1
ko04722	TRINITY_DN12529_c1_g1
ko01001	TRINITY_DN12529_c1_g1
ko03010	TRINITY_DN12582_c0_g1
ko03011	TRINITY_DN12582_c0_g1
ko03010	TRINITY_DN12582_c0_g1
ko03011	TRINITY_DN12582_c0_g1
ko03010	TRINITY_DN12582_c0_g1
ko03011	TRINITY_DN12582_c0_g1
ko03020	TRINITY_DN12556_c0_g1
ko03420	TRINITY_DN12556_c0_g1
ko03021	TRINITY_DN12556_c0_g1
ko03400	TRINITY_DN12556_c0_g1
ko03021	TRINITY_DN12580_c0_g1
ko01003	TRINITY_DN12580_c0_g1
ko04371	TRINITY_DN12593_c0_g3
ko04068	TRINITY_DN12593_c0_g3
ko04151	TRINITY_DN12593_c0_g3
ko04152	TRINITY_DN12593_c0_g3
ko04150	TRINITY_DN12593_c0_g3
ko04140	TRINITY_DN12593_c0_g3
ko04530	TRINITY_DN12593_c0_g3
ko04910	TRINITY_DN12593_c0_g3
ko04922	TRINITY_DN12593_c0_g3
ko04920	TRINITY_DN12593_c0_g3
ko04921	TRINITY_DN12593_c0_g3
ko04361	TRINITY_DN12593_c0_g3
ko04211	TRINITY_DN12593_c0_g3
ko04213	TRINITY_DN12593_c0_g3
ko04710	TRINITY_DN12593_c0_g3
ko04714	TRINITY_DN12593_c0_g3
ko01001	TRINITY_DN12593_c0_g3
ko04131	TRINITY_DN12593_c0_g3
ko03029	TRINITY_DN12593_c0_g3
ko01003	TRINITY_DN12506_c0_g1
ko03012	TRINITY_DN12517_c0_g1
ko00061	TRINITY_DN38271_c0_g1
ko00780	TRINITY_DN38271_c0_g1
ko01004	TRINITY_DN38271_c0_g1
ko00230	TRINITY_DN81434_c0_g1
ko00061	TRINITY_DN74012_c1_g1
ko00780	TRINITY_DN74012_c1_g1
ko01004	TRINITY_DN74012_c1_g1
ko04140	TRINITY_DN23721_c1_g1
ko04137	TRINITY_DN23721_c1_g1
ko04131	TRINITY_DN23721_c1_g1
ko03029	TRINITY_DN23721_c1_g1
ko02000	TRINITY_DN23796_c0_g1
ko03036	TRINITY_DN85972_c0_g1
ko03036	TRINITY_DN85972_c0_g1
ko04120	TRINITY_DN30051_c1_g1
ko04140	TRINITY_DN30051_c1_g1
ko04137	TRINITY_DN30051_c1_g1
ko03320	TRINITY_DN30051_c1_g1
ko04121	TRINITY_DN30051_c1_g1
ko04120	TRINITY_DN30051_c2_g1
ko04140	TRINITY_DN30051_c2_g1
ko04137	TRINITY_DN30051_c2_g1
ko03320	TRINITY_DN30051_c2_g1
ko04121	TRINITY_DN30051_c2_g1
ko03015	TRINITY_DN30050_c0_g1
ko03018	TRINITY_DN30050_c0_g1
ko03019	TRINITY_DN30050_c0_g1
ko03041	TRINITY_DN30050_c0_g1
ko03015	TRINITY_DN30050_c0_g1
ko03018	TRINITY_DN30050_c0_g1
ko03019	TRINITY_DN30050_c0_g1
ko03041	TRINITY_DN30050_c0_g1
ko00270	TRINITY_DN30038_c0_g1
ko00270	TRINITY_DN30038_c0_g1
ko03016	TRINITY_DN30102_c0_g2
ko00902	TRINITY_DN30036_c0_g1
ko01003	TRINITY_DN30036_c0_g1
ko00902	TRINITY_DN30036_c0_g1
ko01003	TRINITY_DN30036_c0_g1
ko00592	TRINITY_DN30096_c0_g1
ko04814	TRINITY_DN46567_c0_g1
ko03019	TRINITY_DN46567_c0_g1
ko04131	TRINITY_DN46567_c0_g1
ko03029	TRINITY_DN46567_c0_g1
ko04812	TRINITY_DN46567_c0_g1
ko04010	TRINITY_DN46637_c0_g1
ko04064	TRINITY_DN46637_c0_g1
ko04620	TRINITY_DN46637_c0_g1
ko04624	TRINITY_DN46637_c0_g1
ko04621	TRINITY_DN46637_c0_g1
ko04722	TRINITY_DN46637_c0_g1
ko01001	TRINITY_DN46637_c0_g1
ko02000	TRINITY_DN46582_c0_g1
ko02000	TRINITY_DN46582_c0_g1
ko02000	TRINITY_DN46582_c0_g1
ko03000	TRINITY_DN77675_c0_g2
ko01003	TRINITY_DN77696_c0_g1
ko04010	TRINITY_DN59303_c0_g1
ko04064	TRINITY_DN59303_c0_g1
ko04620	TRINITY_DN59303_c0_g1
ko04624	TRINITY_DN59303_c0_g1
ko04621	TRINITY_DN59303_c0_g1
ko04722	TRINITY_DN59303_c0_g1
ko01001	TRINITY_DN59303_c0_g1
ko03021	TRINITY_DN59250_c0_g1
ko00562	TRINITY_DN60361_c0_g2
ko04070	TRINITY_DN60361_c0_g2
ko04145	TRINITY_DN60361_c0_g2
ko04810	TRINITY_DN60361_c0_g2
ko04131	TRINITY_DN60361_c0_g2
ko04814	TRINITY_DN84880_c0_g1
ko03036	TRINITY_DN84880_c0_g1
